date,px,fd,px_long,px_short,fd_long,fd_short,cost
2020-11-11 00:00:00+00:00,-0.03850785704271848,0.000984882871945449,-0.03627427468400647,-0.00223358235871201,0.0005780661071764668,0.0004068167647689823,0.00029454466537167637
2020-11-12 00:00:00+00:00,-0.0035250352954067643,0.0009611894444444445,-0.010743797534466016,0.007218762239059249,0.0006804111111111111,0.0002807783333333333,0.0
2020-11-13 00:00:00+00:00,0.014912869371899805,0.0006622437507093773,0.045877064960977626,-0.030964195589077814,0.0001872213091667444,0.000475022441542633,0.0
2020-11-14 00:00:00+00:00,0.0009924628166349224,0.0007449529431002608,0.0011641456029116938,-0.00017168278627677225,0.0003697386641513167,0.00037521427894894393,0.0004769629235048257
2020-11-15 00:00:00+00:00,0.019268555461640836,0.001547102222222222,0.016774080431239662,0.0024944750304011767,0.00132985,0.00021725222222222223,0.0
2020-11-16 00:00:00+00:00,0.00331870405518771,0.0011121423499538278,0.0254912562142484,-0.02217255215906069,0.0006785453709983338,0.0004335969789554941,0.0
2020-11-17 00:00:00+00:00,0.01366001779466292,0.0011742880432907706,0.036558760570828776,-0.02289874277616585,0.00037217980152689394,0.0008021082417638767,0.0005107004585605711
2020-11-18 00:00:00+00:00,-0.010057215722965723,0.001098047,-0.029672517123903425,0.019615301400937705,6.761949999999999e-05,0.0010304275000000002,0.0
2020-11-19 00:00:00+00:00,0.021241382178632622,0.0004174058492225518,0.024146261263939074,-0.0029048790853064524,-7.553035849832634e-05,0.0004929362077208781,0.0
2020-11-20 00:00:00+00:00,-0.015895537519857124,0.0007715581036334795,0.02357441207264679,-0.03946994959250392,-0.0003168444992593197,0.001088402602892799,0.0005318122285418954
2020-11-21 00:00:00+00:00,-0.02303250935088958,0.001175423,0.03206784628719356,-0.055100355638083146,-0.0005638865,0.0017393095,0.0
2020-11-22 00:00:00+00:00,0.007685499186404541,0.0005227498292300682,-0.02410059154903251,0.03178609073543705,-0.000492524635645899,0.0010152744648759672,0.0
2020-11-23 00:00:00+00:00,-0.0059356243470658505,0.0011007255872655295,0.031945042449430916,-0.037880666796496765,-0.0008714996353006882,0.001972225222566218,0.0005505536144433673
2020-11-24 00:00:00+00:00,-0.01091408424900744,0.0018371809090909092,0.01793751006104125,-0.02885159431004869,-0.0005758895454545455,0.002413070454545455,0.0
2020-11-25 00:00:00+00:00,0.013793043383079724,0.00197297741739524,-0.026944276043085143,0.04073731942616487,-0.0007517887604301547,0.0027247661778253946,0.0
2020-11-26 00:00:00+00:00,-0.018942136815278204,0.0006395397216989998,-0.051017986925451564,0.032075850110173366,0.00042987167045320344,0.00020966805124579636,0.00043237218614735343
2020-11-27 00:00:00+00:00,0.005634204962186443,0.000953083181818182,-0.006146776438837992,0.011780981401024435,0.0007223009090909093,0.00023078227272727275,0.0
2020-11-28 00:00:00+00:00,0.006323213544631341,0.0003670534318430084,0.01846571450605928,-0.012142500961427938,0.0001918018904106408,0.00017525154143236757,0.0
2020-11-29 00:00:00+00:00,-0.016758579510540075,0.00028865210898324693,0.007419704256765801,-0.024178283767305877,0.00020734700268194183,8.130510630130516e-05,0.0006135160219746644
2020-11-30 00:00:00+00:00,-0.003723974301613991,0.0007988981818181817,0.020551435700050358,-0.024275410001664346,0.00033701909090909094,0.0004618790909090909,0.0
2020-12-01 00:00:00+00:00,0.025808967267935697,0.00115123918958473,-0.006857669368200874,0.032666636636136566,0.00018221144815443898,0.000969027741430291,0.0
2020-12-02 00:00:00+00:00,0.015834348651586637,0.0007452469345545828,0.04422865841370225,-0.028394309762115613,0.00034622090053251895,0.00039902603402206384,0.00028896275393659754
2020-12-03 00:00:00+00:00,0.011672747248751756,0.0007748820833333332,0.016719596647233555,-0.0050468493984818,-1.370625000000002e-05,0.0007885883333333333,0.0
2020-12-04 00:00:00+00:00,0.004830068524150109,0.0006196420858964647,-0.04238335552103898,0.04721342404518909,0.0002163744932102382,0.0004032675926862265,0.0
2020-12-05 00:00:00+00:00,0.022828646866549448,0.00037355665826052555,0.04773808480041693,-0.024909437933867483,0.00015183071757266778,0.00022172594068785783,0.0004765401150958842
2020-12-06 00:00:00+00:00,0.0006172934621826473,0.0004607104166666667,-0.010456822254667344,0.011074115716849992,0.00022837208333333328,0.00023233833333333333,0.0
2020-12-07 00:00:00+00:00,0.004429472589802889,0.0005514659218143342,0.003190035737954303,0.001239436851848586,0.00013315831670527475,0.00041830760510905946,0.0
2020-12-08 00:00:00+00:00,0.007895910847008324,0.0004153823352661658,-0.03432461172984226,0.04222052257685058,0.00010013049175567304,0.0003152518435104928,0.0004575516061450248
2020-12-09 00:00:00+00:00,0.006087523848147161,0.00029521958333333335,0.018960524439434287,-0.012873000591287122,8.463041666666667e-05,0.00021058916666666665,0.0
2020-12-10 00:00:00+00:00,0.002703608789458441,0.00022762524184792124,-0.01796022154257381,0.02066383033203225,-5.649090601854958e-05,0.0002841161478664708,0.0
2020-12-11 00:00:00+00:00,-0.007968805340385377,0.0002293637945881614,-0.022978777507786492,0.015009972167401114,3.836907959994361e-05,0.00019099471498821777,0.00038683173323824846
2020-12-12 00:00:00+00:00,0.00034501862560618393,0.0004241916666666665,0.025368414583265372,-0.025023395957659185,0.0005509083333333332,-0.00012671666666666675,0.0
2020-12-13 00:00:00+00:00,0.005998216531233646,0.00014744474199676616,0.021594427922135354,-0.015596211390901709,0.0003068041895293008,-0.0001593594475325347,0.0
2020-12-14 00:00:00+00:00,-0.008627564269357686,-7.644328008762669e-05,0.009461003839211262,-0.01808856810856895,9.530439519121116e-06,-8.59737196067478e-05,0.0004337606666449707
2020-12-15 00:00:00+00:00,0.006296202074710539,0.0007448520833333333,0.016376947629411304,-0.010080745554700765,0.0004604866666666666,0.00028436541666666663,0.0
2020-12-16 00:00:00+00:00,0.01817753104124133,0.0008117721065973056,0.03452456674779397,-0.016347035706552646,0.0002868683818280939,0.0005249037247692117,0.0
2020-12-17 00:00:00+00:00,0.009570077201693727,0.000747363557695766,-0.0014381453038482296,0.011008222505541957,-0.0007081848288638132,0.0014555483865595794,0.0004911333744136737
2020-12-18 00:00:00+00:00,0.008463270987465635,0.0008299779166666665,0.015357489004901996,-0.00689421801743636,-0.0002719370833333334,0.001101915,0.0
2020-12-19 00:00:00+00:00,0.012095635821632865,0.0009231496567868613,0.011143630664387245,0.0009520051572456198,-0.0003255151033758578,0.001248664760162719,0.0
2020-12-20 00:00:00+00:00,0.01445506623371285,0.0007383376996572661,-0.007763246284654504,0.022218312518367356,-0.0004119490075378746,0.0011502867071951407,0.0004665196919516416
2020-12-21 00:00:00+00:00,0.0049663530963084766,0.0008724796153846155,-0.023164157655993656,0.028130510752302135,0.0002537096153846154,0.00061877,0.0
2020-12-22 00:00:00+00:00,0.01043300486568732,0.0003650159458920703,0.020367497474352177,-0.009934492608664858,0.00013095759158521475,0.00023405835430685554,0.0
2020-12-23 00:00:00+00:00,0.03336545465223602,0.0009035136017900877,-0.04722607525582859,0.08059152990806459,0.0007192108880349473,0.00018430271375514045,0.00046860274880534394
2020-12-24 00:00:00+00:00,-0.018356624809349777,0.001080746153846154,0.03625645459752462,-0.054613079406874404,0.001006361923076923,7.438423076923078e-05,0.0
2020-12-25 00:00:00+00:00,0.01741940292050595,0.0005897404969539524,0.0027649004559738835,0.014654502464532064,0.000443121074321745,0.0001466194226322074,0.0
2020-12-26 00:00:00+00:00,0.036198745269259994,0.0013107651399198081,0.022708569405010308,0.013490175864249686,0.0011561484538352201,0.000154616686084588,0.0006609891707136837
2020-12-27 00:00:00+00:00,-0.019322674118560333,0.0007358188461538462,-0.006172486619608628,-0.013150187498951702,0.00030346346153846155,0.0004323553846153846,0.0
2020-12-28 00:00:00+00:00,-0.006072266746311261,0.0006779746510327698,0.02496698329277211,-0.03103925003908337,4.752524465818785e-05,0.000630449406374582,0.0
2020-12-29 00:00:00+00:00,-0.01925347777724209,0.0011157899135741734,-0.014217413383119147,-0.005036064394122942,0.0005612195117277041,0.0005545704018464694,0.0003245494168016286
2020-12-30 00:00:00+00:00,-0.008470924306066205,0.0009569685714285713,-0.0010227769244547658,-0.007448147381611437,0.00046768714285714283,0.0004892814285714286,0.0
2020-12-31 00:00:00+00:00,-0.010797997382220918,0.001034849395169373,0.015067815468249835,-0.02586581285047075,0.0005500779772737505,0.0004847714178956224,0.0
2021-01-01 00:00:00+00:00,0.020385373402873247,0.001255675567009056,0.018707776818970255,0.001677596583902995,0.00047868943287746957,0.0007769861341315864,0.000519563184434489
2021-01-02 00:00:00+00:00,-0.04775822169112072,0.0008652973076923077,-0.004239166128130536,-0.043519055562990176,0.00010057653846153847,0.0007647207692307692,0.0
2021-01-03 00:00:00+00:00,-0.026818075092205816,0.0013377892554351908,0.01831297094290304,-0.04513104603510886,-0.0005134941236904756,0.0018512833791256664,0.0
2021-01-04 00:00:00+00:00,0.0008368736650769598,0.0021917153942077093,0.008997255581686948,-0.008160381916609987,-0.0013672788575831566,0.0035589942517908657,0.0005615410848292579
2021-01-05 00:00:00+00:00,-0.0021616713279598585,0.0015802742307692308,0.02090347975446051,-0.023065151082420368,0.0005418473076923076,0.0010384269230769231,0.0
2021-01-06 00:00:00+00:00,-0.025648451231325958,0.002629448178934926,0.01866418774154382,-0.04431263897286978,-0.0004981532306881968,0.003127601409623123,0.0
2021-01-07 00:00:00+00:00,0.0028960476938583533,0.0027065759507820405,-0.0003699998266253283,0.003266047520483679,-0.0009548151688809985,0.003661391119663039,0.0005516547051020928
2021-01-08 00:00:00+00:00,-0.00033066438516858587,0.0011826432142857143,0.018494792372743155,-0.018825456757911738,-0.00029710857142857143,0.0014797517857142858,0.0
2021-01-09 00:00:00+00:00,0.009718025890844802,0.0011764159302136432,0.05038596765617575,-0.04066794176533095,-0.0006587571192742216,0.0018351730494878646,0.0
2021-01-10 00:00:00+00:00,0.014383988031609268,0.001791609889602112,-0.005890056074558331,0.0202740441061676,-0.0016702695695428693,0.003461879459144981,0.0005162925125551515
2021-01-11 00:00:00+00:00,0.010964067147927341,0.0006049153571428571,-0.045863381092095444,0.05682744824002278,3.200321428571428e-05,0.0005729121428571429,0.0
2021-01-12 00:00:00+00:00,0.012681321999710813,0.0005004188506882694,0.008629367840188053,0.0040519541595227596,0.00025179461016916493,0.0002486242405191045,0.0
2021-01-13 00:00:00+00:00,0.0007142671880918539,0.0003956134091054134,0.04730691305064369,-0.04659264586255184,4.407508785317489e-05,0.0003515383212522385,0.0005043275173475604
2021-01-14 00:00:00+00:00,0.010155359138296887,0.0008762776666666667,0.021658662744774865,-0.011503303606477982,-3.0518333333333336e-05,0.0009067960000000001,0.0
2021-01-15 00:00:00+00:00,0.02944845066052646,0.0007295434099062051,0.012264112472782475,0.017184338187743987,-0.00036210152241791414,0.0010916449323241193,0.0
2021-01-16 00:00:00+00:00,0.015051019743835974,0.0005821894741329127,0.031288058526653936,-0.016237038782817962,-0.0004601922166130247,0.0010423816907459374,0.000544331092425975
2021-01-17 00:00:00+00:00,0.01892214349385095,0.001126441,0.038403524012961134,-0.01948138051911019,5.771999999999971e-06,0.001120669,0.0
2021-01-18 00:00:00+00:00,-0.014591443375972929,0.001198287649653202,0.01321138646962873,-0.02780282984560166,-0.0005546205939021585,0.0017529082435553604,0.0
2021-01-19 00:00:00+00:00,-0.006039483063788668,0.0017018759567650774,-0.02743330602385749,0.021393822960068823,-0.0010875722976791972,0.0027894482544442746,0.00043635884842692976
2021-01-20 00:00:00+00:00,0.00450990664294612,0.0009009823333333334,0.012212224207867745,-0.007702317564921625,0.00011402266666666664,0.0007869596666666667,0.0
2021-01-21 00:00:00+00:00,0.006413663634797735,0.00042877217800021744,-0.07501362164018752,0.08142728527498526,-3.848192531702059e-05,0.0004672541033172381,0.0
2021-01-22 00:00:00+00:00,0.011569266914761123,0.00033183916442048515,0.04786559210909539,-0.036296325194334275,0.00014974551178310928,0.00018209365263737592,0.0005001224443978911
2021-01-23 00:00:00+00:00,0.010533890758111472,0.0008392196666666667,0.025113597289058383,-0.01457970653094691,0.000311312,0.0005279076666666666,0.0
2021-01-24 00:00:00+00:00,0.0032936276060531256,0.000617347661133176,0.01781893041805763,-0.014525302812004502,-0.0001620826285911442,0.0007794302897243201,0.0
2021-01-25 00:00:00+00:00,-0.006401074015753278,0.0007082212215445069,-0.01391584927696831,0.007514775261215034,-0.0002894746126664432,0.0009976958342109501,0.000650303456255942
2021-01-26 00:00:00+00:00,0.022360778362356226,0.00051273125,0.03156630960551227,-0.009205531243156047,0.0001186278125,0.0003941034375,0.0
2021-01-27 00:00:00+00:00,0.006641043902726073,0.0005479913486720151,-0.026925361969911216,0.03356640587263729,0.00023607296111616277,0.00031191838755585243,0.0
2021-01-28 00:00:00+00:00,0.1450919548727777,0.0005169957829547213,0.17048494304677822,-0.02539298817400053,-2.3424093405423076e-05,0.0005404198763601444,0.0005731996714405163
2021-01-29 00:00:00+00:00,0.016895776546317524,0.0012859340625000003,0.028740680288939446,-0.011844903742621923,-0.0006915528125,0.001977486875,0.0
2021-01-30 00:00:00+00:00,0.019458114688940743,0.0011610268405462675,0.04015563187823958,-0.02069751718929884,-0.00047753442920596244,0.0016385612697522299,0.0
2021-01-31 00:00:00+00:00,0.0164576913922177,0.0008312287901658102,0.004829717397241346,0.011627973994976351,-0.0013451047124570705,0.0021763335026228807,0.0005183817706144991
2021-02-01 00:00:00+00:00,0.00891312893217069,0.0016657853125,0.02541691328172679,-0.0165037843495561,-0.00013204750000000003,0.0017978328124999999,0.0
2021-02-02 00:00:00+00:00,-0.005882557222524103,0.0007217424517654567,0.008939866313985276,-0.014822423536509382,-0.00104220972189535,0.0017639521736608067,0.0
2021-02-03 00:00:00+00:00,0.007489674472974532,0.002030788282994269,0.04081829609845429,-0.033328621625479754,-0.002008297455405589,0.004039085738399858,0.0005074149526028557
2021-02-04 00:00:00+00:00,0.01507952704644426,0.00220722125,0.023056272352892614,-0.007976745306448353,-0.0013657615625,0.0035729828125,0.0
2021-02-05 00:00:00+00:00,0.002601689012525674,0.002718254742634244,0.05883663584406889,-0.05623494683154322,-0.0021586798866537107,0.004876934629287954,0.0
2021-02-06 00:00:00+00:00,0.03558000213890503,0.001301781983598493,0.004758928652798446,0.030821073486106583,-0.0013960387985255357,0.002697820782124029,0.00046766552779885576
2021-02-07 00:00:00+00:00,0.027934217156263867,0.0010445509375000001,0.019491604888596397,0.00844261226766747,-0.0010662728125,0.00211082375,0.0
2021-02-08 00:00:00+00:00,0.0070181101554836825,0.0009832632269989208,0.055284978234997895,-0.048266868079514205,-0.001531022808425498,0.0025142860354244187,0.0
2021-02-09 00:00:00+00:00,-0.004194349245338593,0.0028677822627692987,0.03523071999965989,-0.03942506924499848,-0.0031745301570790837,0.006042312419848383,0.0005375522204157902
2021-02-10 00:00:00+00:00,0.039584219871493194,0.0029485999999999996,0.04679030568232033,-0.007206085810827129,-0.0031005440625,0.006049144062499999,0.0
2021-02-11 00:00:00+00:00,0.0039714317454862605,0.001641928736616801,0.05560666930990599,-0.05163523756441972,-0.001942296891279337,0.003584225627896138,0.0
2021-02-12 00:00:00+00:00,0.027833153117190614,0.003209591433038123,0.05634713046356661,-0.028513977346375993,-0.002507345058200705,0.005716936491238828,0.0005334473684415149
2021-02-13 00:00:00+00:00,0.028120170347457642,0.0038515540625,0.036946671221070274,-0.008826500873612635,-0.0031827,0.0070342540625,0.0
2021-02-14 00:00:00+00:00,0.011300967081831413,0.001965055872240799,-0.02855640186059906,0.03985736894243047,-0.0034047024658342574,0.005369758338075056,0.0
2021-02-15 00:00:00+00:00,0.02009437670735844,0.0003930301690591943,-0.0016062208350218418,0.02170059754238028,-0.0009656075000961949,0.0013586376691553893,0.00044132821109690444
2021-02-16 00:00:00+00:00,-0.008964197991883558,0.0004232978125,-0.0021294163649183025,-0.006834781626965256,-0.0009196384375000001,0.0013429362500000002,0.0
2021-02-17 00:00:00+00:00,0.002552570883403788,0.00036898956710923014,0.0199125583650158,-0.017359987481612014,-0.0011920757410376422,0.001561065308146872,0.0
2021-02-18 00:00:00+00:00,-0.019824391245989604,0.0007799748016627281,0.008538574584274112,-0.028362965830263712,-0.0027885856354593576,0.003568560437122085,0.0006690721669693963
2021-02-19 00:00:00+00:00,0.0009623994406105126,0.0009972259375,0.009422437267347896,-0.008460037826737384,-0.0028757387500000006,0.0038729646875,0.0
2021-02-20 00:00:00+00:00,0.03336371856532018,0.0011277967304850517,0.010470997820593008,0.022892720744727167,-0.004113023114710821,0.005240819845195872,0.0
2021-02-21 00:00:00+00:00,-0.018605601697181298,0.00030808265241463804,-0.0017675743814976662,-0.01683802731568363,-0.0008672370762735967,0.0011753197286882347,0.0006481742016507807
2021-02-22 00:00:00+00:00,-0.0008524062968655252,0.00032038531249999996,-0.02957907342782231,0.028726667130956784,-0.0005448812500000001,0.0008652665625000001,0.0
2021-02-23 00:00:00+00:00,0.032217036441385676,0.0003557363617012437,-0.04471379392081588,0.07693083036220155,0.00018372009323186096,0.00017201626846938275,0.0
2021-02-24 00:00:00+00:00,-0.012913690004301938,0.00011487012657882487,0.019260269681707357,-0.03217395968600929,2.6034037407403972e-05,8.883608917142089e-05,0.0007427268800632429
2021-02-25 00:00:00+00:00,0.0015521957943202894,0.0008241309375,-0.03249779933379135,0.03404999512811164,0.0005343156249999999,0.0002898153125,0.0
2021-02-26 00:00:00+00:00,0.016417912809746124,0.0006816114666945634,0.005662588914135063,0.010755323895611062,0.0004865198231539129,0.00019509164354065056,0.0
2021-02-27 00:00:00+00:00,0.004002665942772897,0.0004671052871509063,0.014905060658340404,-0.010902394715567506,0.00013291486822124689,0.0003341904189296594,0.0003322431294772401
2021-02-28 00:00:00+00:00,0.006781781177359659,0.0005491185294117647,-0.017745828692271565,0.02452760986963122,0.0003280314705882353,0.00022108705882352943,0.0
2021-03-01 00:00:00+00:00,-0.00299378806207786,0.00037419348002864605,0.05856933824142586,-0.06156312630350372,9.797858788907641e-05,0.0002762148921395696,0.0
2021-03-02 00:00:00+00:00,0.008393594280268316,0.00048820698409138513,-0.0021981169701571087,0.010591711250425424,-3.562914785375069e-05,0.0005238361319451358,0.0003870997866375048
2021-03-03 00:00:00+00:00,-0.027000261693816485,0.0005176841176470588,0.019563815808606465,-0.046564077502422946,-3.9342352941176465e-05,0.0005570264705882352,0.0
2021-03-04 00:00:00+00:00,-0.019569922789199255,0.0005077133099726337,-0.010449821667980475,-0.009120101121218777,-0.00014938084866427575,0.0006570941586369095,0.0
2021-03-05 00:00:00+00:00,-0.0035597171963052876,0.00033487371373918447,-0.01060077223014639,0.007041055033841104,-3.647051628909642e-05,0.0003713442300282809,0.0004505843634999723
2021-03-06 00:00:00+00:00,0.019465514019816554,0.00037895323529411765,0.01821872743807776,0.0012467865817387975,-5.7391470588235304e-05,0.00043634470588235297,0.0
2021-03-07 00:00:00+00:00,0.002629264404313004,0.0005526457274950109,0.02750579275617652,-0.024876528351863512,-0.00018095435852251857,0.0007336000860175294,0.0
2021-03-08 00:00:00+00:00,0.004028104329794887,0.0007612513368101939,0.02601498473433594,-0.021986880404541054,-0.0002662780351929235,0.0010275293720031172,0.0005003603480157566
2021-03-09 00:00:00+00:00,-0.04663841027802018,0.001654390294117647,0.015833842767870875,-0.062472253045891046,-0.0004927388235294117,0.002147129117647059,0.0
2021-03-10 00:00:00+00:00,0.04049071314973071,0.0014308523982023828,-0.002328134867509034,0.042818848017239744,-0.0005467583429162543,0.0019776107411186373,0.0
2021-03-11 00:00:00+00:00,-0.018391762050301724,0.000887938632908745,0.0069095544278910265,-0.02530131647819275,-0.00040229442139371694,0.0012902330543024618,0.0004859812899462052
2021-03-12 00:00:00+00:00,-0.02283274776709842,0.0012459670588235293,-0.012019775332287194,-0.010812972434811231,-0.0004346214705882353,0.0016805885294117646,0.0
2021-03-13 00:00:00+00:00,0.014358035024018912,0.0008397510444359828,0.025587083670112427,-0.011229048646093517,-0.0005789153673962254,0.0014186664118322082,0.0
2021-03-14 00:00:00+00:00,-0.0009461867837070089,0.0012077929448786925,-0.01638144854432614,0.01543526176061913,-0.0011689534510000042,0.0023767463958786965,0.00046565406732714925
2021-03-15 00:00:00+00:00,-0.0042115637344745166,0.0008076635294117648,-0.0028121465513577765,-0.0013994171831167388,-0.0007451238235294119,0.0015527873529411764,0.0
2021-03-16 00:00:00+00:00,0.0043365933741243675,0.0005075323468770596,0.029764310177298824,-0.025427716803174457,-0.0003038164667975561,0.0008113488136746159,0.0
2021-03-17 00:00:00+00:00,-0.006033678807966566,0.0006422557906706498,0.01267985549292774,-0.018713534300894303,-0.00048233816539016214,0.0011245939560608122,0.0005204665498441123
2021-03-18 00:00:00+00:00,-0.00023986987953467619,0.0013828655882352939,0.0018886364957777547,-0.0021285063753124314,-0.0008279461764705882,0.0022108117647058824,0.0
2021-03-19 00:00:00+00:00,-0.002073729101354389,0.0008765944402151618,0.008260164436824114,-0.010333893538178505,-0.0005756420561374626,0.0014522364963526246,0.0
2021-03-20 00:00:00+00:00,0.005748152094925563,0.0013113994748655275,0.0013547314658714491,0.004393420629054114,-0.0010712981590927516,0.002382697633958279,0.0005524617903939771
2021-03-21 00:00:00+00:00,-0.00027589306954401566,0.001042929117647059,0.0012321437440546246,-0.0015080368135986398,-0.0005900361764705883,0.001632965294117647,0.0
2021-03-22 00:00:00+00:00,0.014778903559645182,0.0012957533998151846,-0.02156043926228999,0.036339342821935176,-0.0005097991069824378,0.0018055525067976223,0.0
2021-03-23 00:00:00+00:00,-0.0064865710592155006,0.0003649769840642441,0.0032294402725385842,-0.009716011331754084,-0.00013041089565829508,0.0004953878797225393,0.00042950171117583854
2021-03-24 00:00:00+00:00,0.00563381894926226,0.00054524,-0.030549711257909614,0.036183530207171875,-0.00020934176470588237,0.0007545817647058823,0.0
2021-03-25 00:00:00+00:00,0.0021543770478793553,7.41747274581688e-05,-0.004066602003205581,0.0062209790510849355,-7.468242579995805e-05,0.00014885715325812685,0.0
2021-03-26 00:00:00+00:00,0.0071373925917836735,7.521531557526654e-05,0.05995309615523427,-0.0528157035634506,-0.00018872381090227465,0.00026393912647754115,0.0006312980217172422
2021-03-27 00:00:00+00:00,0.00846046800948826,0.00039770611111111115,0.03827385363456591,-0.029813385625077644,-0.000246845,0.0006445511111111111,0.0
2021-03-28 00:00:00+00:00,0.006040473517808019,0.0003879476949186989,0.013908010168737656,-0.007867536650929636,-0.0006630106535037783,0.0010509583484224773,0.0
2021-03-29 00:00:00+00:00,0.0016899542883297347,0.0005297583079776919,0.026874488563541285,-0.025184534275211553,-0.0009346112721616079,0.0014643695801393,0.0005709609044590318
2021-03-30 00:00:00+00:00,0.018849648718470887,0.0012412188888888888,0.019458435810626257,-0.0006087870921553688,-0.0010739777777777778,0.0023151966666666666,0.0
2021-03-31 00:00:00+00:00,0.030025568640327304,0.0007405475263505915,0.02324983833721174,0.006775730303115565,-0.0010792129587279136,0.0018197604850785048,0.0
2021-04-01 00:00:00+00:00,-0.00029676188174089383,0.0008134690954425301,0.010656745139020356,-0.01095350702076125,-0.0017255992467570332,0.002539068342199563,0.0005691128520000939
2021-04-02 00:00:00+00:00,0.006633811712701313,0.0013884505555555554,0.01993486658153166,-0.013301054868830348,-0.001831241388888889,0.003219691944444444,0.0
2021-04-03 00:00:00+00:00,0.011478301425047565,0.0014240143627472766,-0.024890173050531712,0.03636847447557927,-0.0024339696553443337,0.0038579840180916103,0.0
2021-04-04 00:00:00+00:00,0.009741763972847931,0.0002845846520620792,0.037336234997876444,-0.027594471025028516,-0.0007302142643897051,0.0010147989164517842,0.00046842089027733004
2021-04-05 00:00:00+00:00,0.004262453535135302,0.0008744911111111109,0.014713379485476732,-0.01045092595034143,-0.0014039838888888889,0.002278475,0.0
2021-04-06 00:00:00+00:00,0.024428257249447423,0.0017258782919001292,0.020334527829764543,0.004093729419682885,-0.002007131519940618,0.003733009811840747,0.0
2021-04-07 00:00:00+00:00,0.013418400107099836,0.000544659121783307,-0.021716745684015236,0.03513514579111507,-0.0008656711645248146,0.0014103302863081217,0.0004941049773698347
2021-04-08 00:00:00+00:00,-0.0013969684613405128,0.0004087305555555555,0.03385564429152736,-0.03525261275286787,-0.0006412430555555555,0.001049973611111111,0.0
2021-04-09 00:00:00+00:00,0.006222036289889114,0.0005687464438335291,0.00759512893497142,-0.0013730926450823064,-0.0010602204598426522,0.0016289669036761813,0.0
2021-04-10 00:00:00+00:00,0.00880291514335551,0.0004942556067523698,0.015363574632544164,-0.006560659489188654,-0.0018603822093457545,0.0023546378160981245,0.000661111467484202
2021-04-11 00:00:00+00:00,-0.0012325448224757957,0.0006379477777777778,0.007837256951211053,-0.009069801773686848,-0.0018844394444444443,0.002522387222222222,0.0
2021-04-12 00:00:00+00:00,0.01076745618506841,0.0008046820015399519,0.002114083388241831,0.008653372796826578,-0.002124300360594755,0.002928982362134707,0.0
2021-04-13 00:00:00+00:00,-0.018671276279723086,0.0009063008405486197,0.012883831306155157,-0.03155510758587825,-0.0022892459077779714,0.0031955467483265913,0.0005805389536788317
2021-04-14 00:00:00+00:00,0.010266039785866397,0.0016089673684210528,0.020244705320328196,-0.009978665534461799,-0.002280064210526315,0.003889031578947368,0.0
2021-04-15 00:00:00+00:00,-0.021284930347521595,0.0008209715613546926,0.028380165008521002,-0.0496650953560426,-0.0017577090190205105,0.0025786805803752035,0.0
2021-04-16 00:00:00+00:00,-0.03670059717253392,0.0007736943989454756,0.008914750503540167,-0.0456153476760741,-0.0024486107414816113,0.003222305140427087,0.0005621790440031783
2021-04-17 00:00:00+00:00,-0.003861645011826404,0.0014555336842105263,-0.01143921087599004,0.007577565864163636,-0.001865037105263158,0.0033205707894736845,0.0
2021-04-18 00:00:00+00:00,0.03869854527792789,0.00019870510523538614,-0.018809555806016703,0.05750810108394459,-0.00013818309084841145,0.0003368881960837976,0.0
2021-04-19 00:00:00+00:00,0.03277610256381549,0.00011302924868148348,-0.012395688233254388,0.04517179079706987,-7.903652565860507e-05,0.00019206577434008863,0.0005326851508616354
2021-04-20 00:00:00+00:00,0.006451656646827937,0.00022582225000000004,0.027815004629553067,-0.021363347982725128,7.548050000000004e-05,0.00015034175,0.0
2021-04-21 00:00:00+00:00,-0.0008511012389908071,0.00020738275793446314,-0.020465332967216168,0.019614231728225358,2.0504483175183957e-05,0.00018687827475927918,0.0
2021-04-22 00:00:00+00:00,0.009736407641116112,3.97667960183708e-05,-0.022863877738919847,0.03260028538003596,-0.000165176973879209,0.0002049437698975798,0.0007495514519163086
2021-04-23 00:00:00+00:00,-0.007869240608452868,0.00022114125000000003,-0.01272632012936296,0.004857079520910093,2.3382749999999996e-05,0.00019775849999999998,0.0
2021-04-24 00:00:00+00:00,0.0033952600858665576,0.0001893186213208228,-0.03116568621928565,0.034560946305152204,2.5722074963807523e-05,0.0001635965463570153,0.0
2021-04-25 00:00:00+00:00,-0.003686296346204946,0.00024085929978742685,0.0036602091728127235,-0.0073465055190176706,1.00294656102056e-05,0.00023082983417722122,0.0005216968043657337
2021-04-26 00:00:00+00:00,0.018637027931375005,0.000369159,0.08536636188160168,-0.06672933395022668,0.00017115525,0.00019800375000000002,0.0
2021-04-27 00:00:00+00:00,0.014481362425511742,0.0003167152306315094,0.05012165558627526,-0.03564029316076352,-2.0924773020854567e-05,0.00033764000365236406,0.0
2021-04-28 00:00:00+00:00,0.003317704512369282,0.0003611685359854708,-0.0015117829899144817,0.0048294875022837636,-0.00010797107963874274,0.00046913961562421354,0.0005183372114271152
2021-04-29 00:00:00+00:00,0.00669930389258991,0.00056917125,0.006010782907560934,0.0006885209850289761,6.3225000000000195e-06,0.00056284875,0.0
2021-04-30 00:00:00+00:00,0.004302565852192157,0.00036287266722246985,0.026970244020631588,-0.022667678168439426,-0.00026006084056686904,0.0006229335077893389,0.0
