date,n_pool,k,sig_long,sig_short
2024-07-08 00:00:00+00:00,220,44,-0.0018892195454545458,0.00028795818181818214
2024-07-11 00:00:00+00:00,215,43,-0.001501436124031008,0.00029497976744186045
2024-07-14 00:00:00+00:00,205,41,-0.0009147544715447155,0.00029529626016260165
2024-07-17 00:00:00+00:00,211,42,-0.0005023117460317456,0.0003271711904761905
2024-07-20 00:00:00+00:00,207,41,-0.00019977512195121913,0.0003666069105691057
2024-07-23 00:00:00+00:00,211,42,-0.00024236063492063457,0.00038416801587301585
2024-07-26 00:00:00+00:00,212,42,-0.00033014269841269835,0.00032339706349206356
2024-07-29 00:00:00+00:00,213,42,-0.0001792573809523809,0.0003275963492063492
2024-08-01 00:00:00+00:00,218,43,-0.000419137906976744,0.0003301422480620155
2024-08-04 00:00:00+00:00,217,43,-0.0012544167441860465,0.00027406930232558145
2024-08-07 00:00:00+00:00,219,43,-0.001046858837209302,0.00023540589147286813
2024-08-10 00:00:00+00:00,220,44,-0.0004930581818181819,0.00029945212121212125
2024-08-13 00:00:00+00:00,221,44,-0.001657430303030303,0.00028115075757575753
2024-08-16 00:00:00+00:00,220,44,-0.0008267196212121213,0.0002560306818181818
2024-08-19 00:00:00+00:00,215,43,-0.000972518604651163,0.0002756004651162793
2024-08-22 00:00:00+00:00,215,43,-0.0011195941085271317,0.00037150782945736405
2024-08-25 00:00:00+00:00,218,43,-8.171596899224785e-05,0.00036429062015503873
2024-08-28 00:00:00+00:00,226,45,-0.00036581822222222235,0.00028474170370370406
2024-08-31 00:00:00+00:00,223,44,-0.0008161518939393936,0.0003142740151515151
2024-09-03 00:00:00+00:00,218,43,-0.0004372579069767441,0.0003411097674418604
2024-09-06 00:00:00+00:00,212,42,-0.0003145238888888889,0.0003188265079365077
2024-09-09 00:00:00+00:00,205,41,-0.00040937357723577246,0.00029537121951219526
2024-09-12 00:00:00+00:00,203,40,-0.0005535809166666667,0.0002835514166666668
2024-09-15 00:00:00+00:00,202,40,-0.0014861469166666669,0.0003124699166666667
2024-09-18 00:00:00+00:00,206,41,-0.0007222312195121952,0.00027974926829268314
2024-09-21 00:00:00+00:00,212,42,-0.0002855843650793651,0.000420380873015873
2024-09-24 00:00:00+00:00,214,42,-0.0003750241269841271,0.00033929349206349206
2024-09-27 00:00:00+00:00,217,43,-0.000403197054263566,0.0003578332558139535
2024-09-30 00:00:00+00:00,222,44,-5.794325757575761e-05,0.00045529992424242423
2024-10-03 00:00:00+00:00,235,47,-0.0006314463120567378,0.0003163065248226953
2024-10-06 00:00:00+00:00,239,47,-0.0008343090070921987,0.00032955510638297864
2024-10-09 00:00:00+00:00,240,48,-0.00040170805555555557,0.0004003835416666668
2024-10-12 00:00:00+00:00,240,48,-0.0005396333333333336,0.000360020138888889
2024-10-15 00:00:00+00:00,245,49,-0.0006516872789115647,0.0004992190476190478
2024-10-18 00:00:00+00:00,247,49,-0.0006013102040816328,0.000338657074829932
2024-10-21 00:00:00+00:00,243,48,-0.0004003321527777779,0.0004582461805555556
2024-10-24 00:00:00+00:00,242,48,-0.0002147860416666668,0.00040164305555555536
2024-10-27 00:00:00+00:00,237,47,-0.0005083463120567377,0.000364491914893617
2024-10-30 00:00:00+00:00,233,46,-0.0002927873188405798,0.0004705269565217392
2024-11-02 00:00:00+00:00,223,44,-0.00021470037878787903,0.0003698521212121211
2024-11-05 00:00:00+00:00,228,45,-0.0006337934814814818,0.00030913533333333325
2024-11-08 00:00:00+00:00,230,46,-0.00025715086956521767,0.0007124419565217392
2024-11-11 00:00:00+00:00,240,48,5.5228472222222046e-05,0.0011714726388888886
2024-11-14 00:00:00+00:00,243,48,8.309208333333322e-05,0.0011889459027777775
2024-11-17 00:00:00+00:00,254,50,0.00023085806666666664,0.0010705040666666664
2024-11-20 00:00:00+00:00,264,52,0.00020313544871794896,0.0010907042307692304
2024-11-23 00:00:00+00:00,283,56,0.00021616303571428598,0.0012100923214285711
2024-11-26 00:00:00+00:00,292,58,-0.0008385681609195403,0.0011121052873563216
2024-11-29 00:00:00+00:00,298,59,-0.0010810595480225992,0.0010491570056497172
2024-12-02 00:00:00+00:00,299,59,-0.0006112589265536725,0.0014753215254237288
2024-12-05 00:00:00+00:00,302,60,0.0005605815000000002,0.0024833433888888884
2024-12-08 00:00:00+00:00,308,61,0.0005453033879781424,0.0022450666666666667
2024-12-11 00:00:00+00:00,310,62,-0.0001643177419354839,0.000615617634408602
2024-12-14 00:00:00+00:00,312,62,-7.715408602150535e-05,0.0005307447849462365
2024-12-17 00:00:00+00:00,313,62,-0.00015228134408602173,0.0006410022043010752
2024-12-20 00:00:00+00:00,313,62,-0.00041569881720430107,0.000426472688172043
2024-12-23 00:00:00+00:00,314,62,-0.0014629925268817207,0.00043220284946236554
2024-12-26 00:00:00+00:00,314,62,-0.0014064505913978496,0.0004630782795698925
2024-12-29 00:00:00+00:00,317,63,-0.0022402230687830686,0.000422032380952381
2025-01-01 00:00:00+00:00,315,63,-0.001436234285714286,0.00045192777777777776
2025-01-04 00:00:00+00:00,314,62,-0.000420205430107527,0.0006007835483870968
2025-01-07 00:00:00+00:00,313,62,-0.0007508009139784946,0.000587274247311828
2025-01-10 00:00:00+00:00,313,62,-0.0021354132795698933,0.00040919247311827953
2025-01-13 00:00:00+00:00,312,62,-0.001029880322580645,0.0004364473655913978
2025-01-16 00:00:00+00:00,313,62,-0.0004729111290322583,0.000522160806451613
2025-01-19 00:00:00+00:00,317,63,-0.0010383859259259257,0.0006714959259259259
2025-01-22 00:00:00+00:00,314,62,5.609559139784948e-05,0.0007261603225806449
2025-01-25 00:00:00+00:00,312,62,-0.0012810965591397848,0.00042026026881720433
2025-01-28 00:00:00+00:00,308,61,-0.0012034556830601093,0.0003815633333333333
2025-01-31 00:00:00+00:00,310,62,-0.0007593402150537635,0.000371418440860215
2025-02-03 00:00:00+00:00,317,63,-0.0017069989947089948,0.00032386201058201054
2025-02-06 00:00:00+00:00,322,64,-0.0016631125520833335,0.00029009229166666666
2025-02-09 00:00:00+00:00,317,63,-0.002945559470899471,0.00030024947089947094
2025-02-12 00:00:00+00:00,311,62,-0.0025755189247311824,0.00030288155913978505
2025-02-15 00:00:00+00:00,303,60,-0.0009301493888888887,0.0003439327777777777
2025-02-18 00:00:00+00:00,298,59,-0.004644148926553671,0.0003014603389830508
2025-02-21 00:00:00+00:00,291,58,-0.0020940888505747127,0.0003486474712643678
2025-02-24 00:00:00+00:00,291,58,-0.0026904242528735635,0.0004214458045977012
2025-02-27 00:00:00+00:00,292,58,-0.0014295722413793103,0.0003972180459770115
2025-03-02 00:00:00+00:00,291,58,-0.000506041206896552,0.00040818580459770106
2025-03-05 00:00:00+00:00,291,58,-0.0009354859195402298,0.00034436683908045977
2025-03-08 00:00:00+00:00,289,57,-0.0014429257894736842,0.0003206211695906433
2025-03-11 00:00:00+00:00,290,58,-0.001566500574712644,0.00044488333333333324
2025-03-14 00:00:00+00:00,283,56,-0.001576927619047619,0.0003839229761904761
2025-03-17 00:00:00+00:00,287,57,-0.0021503696491228072,0.000676121052631579
2025-03-20 00:00:00+00:00,289,57,-0.003545960584795322,0.00032691771929824556
2025-03-23 00:00:00+00:00,282,56,-0.0026627978571428573,0.0003253035714285715
2025-03-26 00:00:00+00:00,271,54,-0.0016642217901234571,0.0003641903703703704
2025-03-29 00:00:00+00:00,266,53,-0.00252915817610063,0.0004920106289308176
2025-04-01 00:00:00+00:00,262,52,-0.002035640192307692,0.0002571582692307692
2025-04-04 00:00:00+00:00,257,51,-0.0022857861437908496,0.0003046309803921569
2025-04-07 00:00:00+00:00,257,51,-0.002097600326797386,0.00029170444444444446
2025-04-10 00:00:00+00:00,253,50,-0.0037486850666666673,0.0003232764666666667
2025-04-13 00:00:00+00:00,252,50,-0.005655266666666666,0.0003417522666666666
2025-04-16 00:00:00+00:00,252,50,-0.004214112599999999,0.0003125810666666667
2025-04-19 00:00:00+00:00,253,50,-0.005029258066666666,0.0003933228666666665
2025-04-22 00:00:00+00:00,260,52,-0.006637274999999998,0.0005210246794871794
2025-04-25 00:00:00+00:00,265,53,-0.004180469119496854,0.0006554434591194969
2025-04-28 00:00:00+00:00,267,53,-0.004884854528301886,0.0005117125157232704
2025-05-01 00:00:00+00:00,270,54,-0.0012658263580246913,0.00041595808641975304
2025-05-04 00:00:00+00:00,268,53,-0.0019985527044025157,0.00041984389937106903
2025-05-07 00:00:00+00:00,263,52,-0.0037322497435897436,0.0003684740384615384
2025-05-10 00:00:00+00:00,272,54,-0.0015753751234567903,0.0005547187654320986
2025-05-13 00:00:00+00:00,282,56,-0.0006822763095238096,0.0006619794047619046
2025-05-16 00:00:00+00:00,291,58,-0.0009585887356321842,0.0004425475287356322
2025-05-19 00:00:00+00:00,299,59,-0.0007161878531073447,0.0004758149152542373
2025-05-22 00:00:00+00:00,300,60,-0.0002585437222222221,0.0004774572777777778
2025-05-25 00:00:00+00:00,301,60,-0.0009708310555555557,0.00043734899999999996
2025-05-28 00:00:00+00:00,298,59,-0.0008199186440677967,0.00040704050847457625
2025-05-31 00:00:00+00:00,302,60,-0.003470733666666668,0.00045283577777777774
2025-06-03 00:00:00+00:00,299,59,-0.001688154576271187,0.0003366493785310733
2025-06-06 00:00:00+00:00,302,60,-0.0018014127222222224,0.00036371483333333323
2025-06-09 00:00:00+00:00,289,57,-0.0018244604678362578,0.00043263099415204675
2025-06-12 00:00:00+00:00,284,56,-0.0016186963690476197,0.0003980130357142857
2025-06-15 00:00:00+00:00,277,55,-0.0018854090303030311,0.00033088684848484826
2025-06-18 00:00:00+00:00,274,54,-0.0019095198148148152,0.0005101652469135802
2025-06-21 00:00:00+00:00,267,53,-0.004942932201257862,0.0004854654088050314
2025-06-24 00:00:00+00:00,266,53,-0.0030776113836477985,0.0004394076100628931
2025-06-27 00:00:00+00:00,262,52,-0.002319962692307692,0.0003438380128205128
2025-06-30 00:00:00+00:00,256,51,-0.0018897296078431375,0.00035237803921568623
2025-07-03 00:00:00+00:00,258,51,-0.0017899164052287582,0.00037301542483660137
2025-07-06 00:00:00+00:00,254,50,-0.0032508423333333343,0.00031562119999999994
2025-07-09 00:00:00+00:00,254,50,-0.002531517933333334,0.0003775251333333333
2025-07-12 00:00:00+00:00,261,52,-0.003584288653846155,0.000676988205128205
2025-07-15 00:00:00+00:00,270,54,-0.0005895724691358029,0.0005226090740740741
2025-07-18 00:00:00+00:00,277,55,-6.881351515151523e-05,0.0010246109696969694
2025-07-21 00:00:00+00:00,290,58,-0.0004958588505747129,0.0009573293678160921
2025-07-24 00:00:00+00:00,307,61,-0.0017423367213114758,0.0008544671584699453
2025-07-27 00:00:00+00:00,316,63,-0.001950505767195767,0.0005317153968253965
2025-07-30 00:00:00+00:00,324,64,-0.0022738757291666666,0.0004883555208333333
2025-08-02 00:00:00+00:00,327,65,-0.0015631539487179487,0.0004354210256410256
2025-08-05 00:00:00+00:00,328,65,-0.004236276717948717,0.00038846815384615386
2025-08-08 00:00:00+00:00,330,66,-0.0026840388383838377,0.0005562289898989898
2025-08-11 00:00:00+00:00,334,66,-0.00038650570707070715,0.0009398794444444447
2025-08-14 00:00:00+00:00,338,67,-0.0008835919402985072,0.0006031830348258704
2025-08-17 00:00:00+00:00,330,66,-0.0013586304040404038,0.00045016055555555535
2025-08-20 00:00:00+00:00,322,64,-0.0023867613541666663,0.0004195499479166667
2025-08-23 00:00:00+00:00,313,62,-0.0019491255913978492,0.0005948558602150538
2025-08-26 00:00:00+00:00,318,63,-0.0020026501058201056,0.0004122323280423281
2025-08-29 00:00:00+00:00,320,64,-0.0025803364583333334,0.00047491781250000027
2025-09-01 00:00:00+00:00,320,64,-0.0031037982812500003,0.0006307613020833337
2025-09-04 00:00:00+00:00,321,64,-0.0019138957291666666,0.000537189166666667
2025-09-07 00:00:00+00:00,309,61,-0.002709771147540983,0.0007287145901639349
2025-09-10 00:00:00+00:00,300,60,-0.0030359867222222218,0.0008864311666666666
2025-09-13 00:00:00+00:00,293,58,-0.0025626702298850567,0.0011278701149425288
2025-09-16 00:00:00+00:00,295,59,-0.0008986999435028248,0.0008415874576271189
2025-09-19 00:00:00+00:00,295,59,-0.0013455245197740106,0.0008628119774011301
2025-09-22 00:00:00+00:00,296,59,-0.0008163163841807907,0.0012481122033898306
2025-09-25 00:00:00+00:00,293,58,-0.0013881743103448274,0.0013720338505747128
2025-09-28 00:00:00+00:00,288,57,-0.0014080023976608185,0.0008347021637426903
2025-10-01 00:00:00+00:00,292,58,-0.001452324942528735,0.0008579945977011494
2025-10-04 00:00:00+00:00,298,59,-0.001468442768361581,0.0010917809039548022
2025-10-07 00:00:00+00:00,302,60,-0.001071013055555555,0.0010727794999999998
2025-10-10 00:00:00+00:00,306,61,-0.0014336514207650274,0.0008890409289617487
2025-10-13 00:00:00+00:00,315,63,-0.005093142222222223,0.000941676560846561
2025-10-16 00:00:00+00:00,316,63,-0.003645689417989418,0.0005882248677248677
2025-10-19 00:00:00+00:00,319,63,-0.003559374497354497,0.0006467091005291008
2025-10-22 00:00:00+00:00,313,62,-0.004720364784946236,0.000684952795698925
2025-10-25 00:00:00+00:00,313,62,-0.006926409301075269,0.0009032192473118283
2025-10-28 00:00:00+00:00,319,63,-0.004494028518518518,0.0010763730158730163
2025-10-31 00:00:00+00:00,320,64,-0.0030233618750000004,0.0007119013541666668
2025-11-03 00:00:00+00:00,316,63,-0.0032573073015873017,0.0007118925925925929
2025-11-06 00:00:00+00:00,317,63,-0.003978563174603175,0.0015954452910052909
2025-11-09 00:00:00+00:00,310,62,-0.0066188395161290315,0.0015510094623655912
2025-11-12 00:00:00+00:00,300,60,-0.003471153944444445,0.0007967095555555555
2025-11-15 00:00:00+00:00,289,57,-0.004387998713450293,0.0009614814619883045
2025-11-18 00:00:00+00:00,289,57,-0.005534817251461989,0.0010130049707602342
2025-11-21 00:00:00+00:00,291,58,-0.0030165257471264366,0.0008883207471264371
2025-11-24 00:00:00+00:00,294,58,-0.004397102011494253,0.0007060605172413796
2025-11-27 00:00:00+00:00,285,57,-0.005968498713450293,0.0012005907017543862
2025-11-30 00:00:00+00:00,275,55,-0.007486627272727271,0.0009717832121212125
2025-12-03 00:00:00+00:00,275,55,-0.00642983478787879,0.0005717150303030307
2025-12-06 00:00:00+00:00,268,53,-0.005245351257861636,0.0006362915094339626
2025-12-09 00:00:00+00:00,258,51,-0.004191475816993463,0.0007941395424836604
2025-12-12 00:00:00+00:00,251,50,-0.003526632333333333,0.0006229328666666673
2025-12-15 00:00:00+00:00,246,49,-0.0077732569387755105,0.0005644951020408163
2025-12-18 00:00:00+00:00,244,48,-0.006872731944444444,0.0005667438194444445
2025-12-21 00:00:00+00:00,231,46,-0.0051194531884057965,0.0007954368840579711
2025-12-24 00:00:00+00:00,227,45,-0.005332973481481481,0.0007547543703703704
2025-12-27 00:00:00+00:00,229,45,-0.005186912370370371,0.0006423248148148149
2025-12-30 00:00:00+00:00,226,45,-0.004131545185185185,0.0007351902222222223
2026-01-02 00:00:00+00:00,218,43,-0.007314555271317829,0.0011003734108527134
2026-01-05 00:00:00+00:00,212,42,-0.004565847301587302,0.0010694527777777786
2026-01-08 00:00:00+00:00,218,43,-0.0036606570542635653,0.00088342007751938
2026-01-11 00:00:00+00:00,215,43,-0.005012039612403101,0.0010234454263565896
2026-01-14 00:00:00+00:00,225,45,-0.005226331407407407,0.000796854740740741
2026-01-17 00:00:00+00:00,221,44,-0.005822855454545455,0.0007403317424242425
2026-01-20 00:00:00+00:00,225,45,-0.005046819333333333,0.0007218680740740742
2026-01-23 00:00:00+00:00,224,44,-0.007743080833333332,0.0006275588636363638
2026-01-26 00:00:00+00:00,221,44,-0.0054344155303030295,0.000706341363636364
2026-01-29 00:00:00+00:00,222,44,-0.006144880530303029,0.0006098448484848487
2026-02-01 00:00:00+00:00,225,45,-0.006443117851851851,0.0006724207407407408
2026-02-04 00:00:00+00:00,227,45,-0.00556050488888889,0.0007565655555555565
2026-02-07 00:00:00+00:00,233,46,-0.004295677608695652,0.0008516946376811595
2026-02-10 00:00:00+00:00,233,46,-0.007409908260869564,0.0007467142028985513
2026-02-13 00:00:00+00:00,224,44,-0.008260062651515153,0.0006691005303030308
2026-02-16 00:00:00+00:00,224,44,-0.006827343560606061,0.0007243402272727274
2026-02-19 00:00:00+00:00,215,43,-0.005581368682170542,0.0005265982945736438
2026-02-22 00:00:00+00:00,215,43,-0.006607334341085272,0.0006949241085271324
2026-02-25 00:00:00+00:00,209,41,-0.007293500731707317,0.0006142600000000002
2026-02-28 00:00:00+00:00,208,41,-0.007177583983739837,0.000620343821138212
2026-03-03 00:00:00+00:00,204,40,-0.002817473583333333,0.0009799780833333338
2026-03-06 00:00:00+00:00,194,38,-0.003073317368421052,0.0007781609649122804
2026-03-09 00:00:00+00:00,188,37,-0.004402753783783783,0.0005617480180180177
2026-03-12 00:00:00+00:00,197,39,-0.006002263589743589,0.0007697944444444442
2026-03-15 00:00:00+00:00,195,39,-0.006759356666666667,0.000977823675213675
2026-03-18 00:00:00+00:00,197,39,-0.005423458803418804,0.0010762739316239312
2026-03-21 00:00:00+00:00,193,38,-0.003960110175438596,0.0007426957017543858
2026-03-24 00:00:00+00:00,196,39,-0.005410609572649572,0.0007212534188034194
2026-03-27 00:00:00+00:00,193,38,-0.006118542105263157,0.0007427819298245618
2026-03-30 00:00:00+00:00,184,36,-0.004947417499999999,0.0009412023148148148
2026-04-02 00:00:00+00:00,184,36,-0.005025599907407407,0.0007214845370370369
2026-04-05 00:00:00+00:00,182,36,-0.006071992685185185,0.0007204928703703704
2026-04-08 00:00:00+00:00,183,36,-0.005135475648148148,0.0010124887962962969
2026-04-11 00:00:00+00:00,180,36,-0.006189282407407407,0.0012044805555555564
2026-04-14 00:00:00+00:00,187,37,-0.007025595675675676,0.002185210720720721
2026-04-17 00:00:00+00:00,188,37,-0.003084258738738739,0.0020705987387387393
2026-04-20 00:00:00+00:00,194,38,-0.005662588333333333,0.0016649966666666672
2026-04-23 00:00:00+00:00,191,38,-0.001520683070175438,0.001793159385964912
2026-04-26 00:00:00+00:00,194,38,-0.0028375562280701745,0.0016586000877192987
2026-04-29 00:00:00+00:00,202,40,-0.0017866634166666662,0.0012878877500000004
2026-05-02 00:00:00+00:00,207,41,-0.0011326417886178863,0.0016279392682926835
2026-05-05 00:00:00+00:00,214,42,-0.001020009047619047,0.0027556273015873016
2026-05-08 00:00:00+00:00,214,42,-0.001388518253968254,0.002009576190476191
2026-05-11 00:00:00+00:00,226,45,-0.0003647523703703701,0.00214502325925926
2026-05-14 00:00:00+00:00,227,45,-0.0008346917037037035,0.0012239232592592597
2026-05-17 00:00:00+00:00,219,43,-0.0009572406201550385,0.0006193113953488376
2026-05-20 00:00:00+00:00,222,44,-0.0011962168181818178,0.000603097045454546
2026-05-23 00:00:00+00:00,226,45,-0.0007753882962962961,0.0005268362222222226
2026-05-26 00:00:00+00:00,221,44,-0.000687105454545454,0.000628034166666667
2026-05-29 00:00:00+00:00,217,43,-0.002175173720930232,0.000987486744186047
2026-06-01 00:00:00+00:00,214,42,-0.0020436448412698405,0.0009499159523809535
2026-06-04 00:00:00+00:00,224,44,-0.005369164166666667,0.0011822521212121221
2026-06-07 00:00:00+00:00,223,44,-0.0059652562121212125,0.0010425568939393941
2026-06-10 00:00:00+00:00,219,43,-0.005592847751937983,0.000916682015503876
2026-06-13 00:00:00+00:00,215,43,-0.006136098992248061,0.001036169457364341
2026-06-16 00:00:00+00:00,219,43,-0.0067348792248062015,0.0011521993798449613
2026-06-19 00:00:00+00:00,224,44,-0.003004056439393939,0.0009266287121212125
2026-06-22 00:00:00+00:00,216,43,-0.0030628711627906976,0.001075005813953489
2026-06-25 00:00:00+00:00,217,43,-0.00217394472868217,0.0008904280620155041
2026-06-28 00:00:00+00:00,213,42,-0.0027562172222222216,0.0008073090476190483
2026-07-01 00:00:00+00:00,209,41,-0.00478957138211382,0.0008691442276422766
2026-07-04 00:00:00+00:00,207,41,-0.005432348943089431,0.0008020616260162601
2026-07-07 00:00:00+00:00,207,41,-0.006855263821138212,0.000674008617886179
2026-07-10 00:00:00+00:00,208,41,-0.0033943008943089423,0.0008636785365853667
2026-07-13 00:00:00+00:00,199,39,-0.0017473281196581187,0.0007959604273504284
2026-07-16 00:00:00+00:00,202,40,-0.0017120937499999996,0.0008420560833333344
2026-07-19 00:00:00+00:00,202,40,-0.0028025249999999993,0.0006520700000000009
2026-07-22 00:00:00+00:00,201,40,-0.0046856185000000005,0.0008017643333333343
2026-07-25 00:00:00+00:00,198,39,-0.005237111965811965,0.0006837887179487191
2026-07-28 00:00:00+00:00,197,39,-0.0036503958974358985,0.000602275641025642
2026-07-31 00:00:00+00:00,194,38,-0.002697778947368421,0.0007518235087719297
2026-08-03 00:00:00+00:00,197,39,-0.002909756923076922,0.0009379076068376066
2026-08-06 00:00:00+00:00,189,37,-0.003005717477477477,0.0011166531531531531
2026-08-09 00:00:00+00:00,187,37,-0.0035578062162162152,0.0011142409909909907
2026-08-12 00:00:00+00:00,188,37,-0.004382153603603603,0.0009714472972972971
2026-08-15 00:00:00+00:00,186,37,-0.003375684684684684,0.0009115847747747745
2026-08-18 00:00:00+00:00,188,37,-0.0025280901801801796,0.000823396846846847
2026-08-21 00:00:00+00:00,195,39,-0.001639411709401709,0.0008124893162393162
2026-08-24 00:00:00+00:00,199,39,-0.0021765619658119656,0.0007232105982905983
2026-08-27 00:00:00+00:00,202,40,-0.001822791833333333,0.0008121449999999999
2026-08-30 00:00:00+00:00,203,40,-0.002667409166666666,0.0007727179166666665
